company_id,name,reason_bucket,cleanup_action,entity_type,entity_confidence,entity_evidence,head_object,object_kind,object_candidate,verb_anchor,url_lookup_name,resolved_url,reason,priority_tier,priority_score,industry,signal_count,signal_types
3854,Da Nang,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Nang,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Airports & Aviation,1,expansion
3861,New Paltz,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Paltz,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Healthcare,2,news
3866,MedPal AI,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),AI,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Medical Technology,3,automation_interest
3867,Oxford Spinout Stateful Robotics,malformed_entity,repair_or_merge_candidate,malformed_entity_string,0.78,spin-out descriptor precedes a trailing candidate object; candidate object: 'Stateful Robotics',Stateful Robotics,candidate_object,Stateful Robotics,,Stateful Robotics,,logic engine: inference gate: classified as malformed_entity_string (conf=0.78) — spin-out descriptor precedes a trailing candidate object; candidate object: 'Stateful Robotics',COLD,0.0,Unknown,2,automation_interest
3869,LigoLab Recaps LigoVerse,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),LigoVerse,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Medical Technology,4,"automation_interest,news"
3871,HCA Florida,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),HCA,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
3875,Medical Travel Goes High-Tech AI,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.85,title-case proper noun; starts with capital letter; 5-word name (borderline compact),AI,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Healthcare,1,news
3877,New MA Traffic Laws,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (4 word(s)),Laws,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,3,news
3881,Make Dulles Great Again Airport,headline_or_description,review,article_headline,0.85,conjugated verb present: 'Make',Airport,sentence_or_headline,,Make,,,logic engine: inference gate: classified as article_headline (conf=0.85) — conjugated verb present: 'Make',COLD,0.0,Airports & Aviation,1,news
3883,Healthcare Isn,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Isn,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Healthcare,3,news
3885,Inside Walmart,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Walmart,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Retail,2,news
3888,Saudi Arabia Forklift,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),Forklift,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Logistics,1,automation_interest
3891,Chicago Midway,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Midway,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Airports & Aviation,1,news
3893,New South Korea Factory,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (4 word(s)),Factory,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Automotive & Manufacturing,3,news
3896,RFID Technology,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.75,title-case proper noun; starts with capital letter; compact name (2 word(s)),Technology,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Retail,4,news
3898,Best Buy,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Buy,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,2,expansion
3900,CTAC Americas,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Americas,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,automation_interest
3901,New Endoscope Cleaning Method Shows,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.85,title-case proper noun; starts with capital letter; 5-word name (borderline compact),Shows,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Healthcare,3,news
3907,Fix Britain,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Britain,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,automation_interest
3909,Fish Deboning Machine,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),Machine,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,expansion
3920,NYSE company,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.7,starts with capital letter; compact name (2 word(s)); no sentence-punctuation,company,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Logistics,1,expansion
3922,McKinsey Global Tech Agenda,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (4 word(s)),Agenda,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
3926,Raising Cane's,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Cane's,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
3928,Scottish Islands,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Islands,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
3933,Turning Point Zafeer Ahmed,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (4 word(s)),Ahmed,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Logistics,1,strategic_hire
3936,ICE officers set,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.7,starts with capital letter; compact name (3 word(s)); no sentence-punctuation,set,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Airports & Aviation,2,"expansion,news"
3937,Exactly,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (1 word(s)),Exactly,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Airports & Aviation,3,expansion
3939,New Data Center Developments March,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.85,title-case proper noun; starts with capital letter; 5-word name (borderline compact),March,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Datacenters,3,news
3942,Study Hospice,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Hospice,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
3943,Cold Storage Facilities,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),Facilities,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Logistics,2,news
3946,Denso Corp.,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.92,has legal entity suffix (Inc/LLC/Corp/Ltd/…),Corp.,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,4,"automation_interest,strategic_hire"
3948,MedAvail Holdings stock,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),stock,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
3949,Savannah Georgia,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Georgia,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Retail,1,automation_interest
3951,Tokyo Disneyland Just Made,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (4 word(s)),Made,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Food Service,1,news
3952,Jollibee Foods,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Foods,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Food Service,1,funding_round
3953,Deep Learning Use Case,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (4 word(s)),Case,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,2,news
3957,MedOS Introduces,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (2 word(s)),Introduces,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Automotive & Manufacturing,1,automation_interest
3959,SyniFlow Brings Reservoirs,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),Reservoirs,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,strategic_hire
3960,Seizure Detection Devices,buyer_opportunity_gate,keep_not_current_opportunity,company_name,0.95,title-case proper noun; starts with capital letter; compact name (3 word(s)),Devices,unknown,,,,,"buyer opportunity gate: no buyer-intent signal found (labor, expansion, capex, RFP, deployment, or operations hiring)",COLD,0.0,Unknown,1,news
